214	java.base	java.lang.StackTraceElement	initStackTraceElement(java.lang.StackTraceElement, java.lang.StackFrameInfo)	?
215	java.base	java.lang.StackTraceElement	initStackTraceElements(java.lang.StackTraceElement[], java.lang.Throwable)	?
216	java.base	java.lang.StrictMath	acos(double)	?
217	java.base	java.lang.StrictMath	asin(double)	?
218	java.base	java.lang.StrictMath	atan(double)	?
219	java.base	java.lang.StrictMath	atan2(double, double)	?
220	java.base	java.lang.StrictMath	cos(double)	?
221	java.base	java.lang.StrictMath	cosh(double)	?
222	java.base	java.lang.StrictMath	expm1(double)	?
223	java.base	java.lang.StrictMath	IEEEremainder(double, double)	?
224	java.base	java.lang.StrictMath	log(double)	?
225	java.base	java.lang.StrictMath	log10(double)	?
226	java.base	java.lang.StrictMath	log1p(double)	?
227	java.base	java.lang.StrictMath	sin(double)	?
228	java.base	java.lang.StrictMath	sinh(double)	?
229	java.base	java.lang.StrictMath	sqrt(double)	?
230	java.base	java.lang.StrictMath	tan(double)	?
231	java.base	java.lang.StrictMath	tanh(double)	?
232	java.base	java.lang.String	intern()	?
233	java.base	java.lang.StringUTF16	isBigEndian()	?
234	java.base	java.lang.System	arraycopy(java.lang.Object, int, java.lang.Object, int, int)	?
235	java.base	java.lang.System	currentTimeMillis()	?
236	java.base	java.lang.System	identityHashCode(java.lang.Object)	?
237	java.base	java.lang.System	mapLibraryName(java.lang.String)	?
238	java.base	java.lang.System	nanoTime()	?
239	java.base	java.lang.System	registerNatives()	?
240	java.base	java.lang.System	setErr0(java.io.PrintStream)	?
241	java.base	java.lang.System	setIn0(java.io.InputStream)	?
242	java.base	java.lang.System	setOut0(java.io.PrintStream)	?
243	java.base	java.lang.Thread	clearInterruptEvent()	?
244	java.base	java.lang.Thread	currentThread()	?
245	java.base	java.lang.Thread	dumpThreads(java.lang.Thread[])	?
246	java.base	java.lang.Thread	getThreads()	?
247	java.base	java.lang.Thread	holdsLock(java.lang.Object)	?
248	java.base	java.lang.Thread	interrupt0()	?
249	java.base	java.lang.Thread	isAlive()	?
250	java.base	java.lang.Thread	registerNatives()	?
251	java.base	java.lang.Thread	resume0()	?
252	java.base	java.lang.Thread	setNativeName(java.lang.String)	?
253	java.base	java.lang.Thread	setPriority0(int)	?
254	java.base	java.lang.Thread	sleep(long)	?
255	java.base	java.lang.Thread	start0()	?
256	java.base	java.lang.Thread	stop0(java.lang.Object)	?
257	java.base	java.lang.Thread	suspend0()	?
258	java.base	java.lang.Thread	yield()	?
259	java.base	java.lang.Throwable	fillInStackTrace(int)	?
260	java.base	java.net.AbstractPlainDatagramSocketImpl	isReusePortAvailable0()	?
261	java.base	java.net.AbstractPlainSocketImpl	isReusePortAvailable0()	?
262	java.base	java.net.DatagramPacket	init()	?
263	java.base	java.net.Inet4Address	init()	?
264	java.base	java.net.Inet4AddressImpl	getHostByAddr(byte[])	?
265	java.base	java.net.Inet4AddressImpl	getLocalHostName()	?
266	java.base	java.net.Inet4AddressImpl	isReachable0(byte[], int, byte[], int)	?
267	java.base	java.net.Inet4AddressImpl	lookupAllHostAddr(java.lang.String)	?
268	java.base	java.net.Inet6Address	init()	?
269	java.base	java.net.Inet6AddressImpl	getHostByAddr(byte[])	?
270	java.base	java.net.Inet6AddressImpl	getLocalHostName()	?
271	java.base	java.net.Inet6AddressImpl	isReachable0(byte[], int, int, byte[], int, int)	?
272	java.base	java.net.Inet6AddressImpl	lookupAllHostAddr(java.lang.String)	?
273	java.base	java.net.InetAddress	init()	?
274	java.base	java.net.InetAddressImplFactory	isIPv6Supported()	?
275	java.base	java.net.NetworkInterface	boundInetAddress0(java.net.InetAddress)	?
276	java.base	java.net.NetworkInterface	getAll()	?
277	java.base	java.net.NetworkInterface	getByIndex0(int)	?
278	java.base	java.net.NetworkInterface	getByInetAddress0(java.net.InetAddress)	?
279	java.base	java.net.NetworkInterface	getByName0(java.lang.String)	?
280	java.base	java.net.NetworkInterface	getMacAddr0(byte[], java.lang.String, int)	?
281	java.base	java.net.NetworkInterface	getMTU0(java.lang.String, int)	?
282	java.base	java.net.NetworkInterface	init()	?
283	java.base	java.net.NetworkInterface	isLoopback0(java.lang.String, int)	?
284	java.base	java.net.NetworkInterface	isP2P0(java.lang.String, int)	?
285	java.base	java.net.NetworkInterface	isUp0(java.lang.String, int)	?
286	java.base	java.net.NetworkInterface	supportsMulticast0(java.lang.String, int)	?
287	java.base	java.net.PlainDatagramSocketImpl	bind0(int, java.net.InetAddress)	?
288	java.base	java.net.PlainDatagramSocketImpl	connect0(java.net.InetAddress, int)	?
289	java.base	java.net.PlainDatagramSocketImpl	dataAvailable()	?
290	java.base	java.net.PlainDatagramSocketImpl	datagramSocketClose()	?
291	java.base	java.net.PlainDatagramSocketImpl	datagramSocketCreate()	?
292	java.base	java.net.PlainDatagramSocketImpl	disconnect0(int)	?
293	java.base	java.net.PlainDatagramSocketImpl	getTimeToLive()	?
294	java.base	java.net.PlainDatagramSocketImpl	getTTL()	?
295	java.base	java.net.PlainDatagramSocketImpl	init()	?
296	java.base	java.net.PlainDatagramSocketImpl	join(java.net.InetAddress, java.net.NetworkInterface)	?
297	java.base	java.net.PlainDatagramSocketImpl	leave(java.net.InetAddress, java.net.NetworkInterface)	?
298	java.base	java.net.PlainDatagramSocketImpl	peek(java.net.InetAddress)	?
299	java.base	java.net.PlainDatagramSocketImpl	peekData(java.net.DatagramPacket)	?
300	java.base	java.net.PlainDatagramSocketImpl	receive0(java.net.DatagramPacket)	?
301	java.base	java.net.PlainDatagramSocketImpl	send0(java.net.DatagramPacket)	?
302	java.base	java.net.PlainDatagramSocketImpl	setTimeToLive(int)	?
303	java.base	java.net.PlainDatagramSocketImpl	setTTL(byte)	?
304	java.base	java.net.PlainDatagramSocketImpl	socketGetOption(int)	?
305	java.base	java.net.PlainDatagramSocketImpl	socketSetOption0(int, java.lang.Object)	?
306	java.base	java.net.PlainSocketImpl	initProto()	?
307	java.base	java.net.PlainSocketImpl	socketAccept(java.net.SocketImpl)	?
308	java.base	java.net.PlainSocketImpl	socketAvailable()	?
309	java.base	java.net.PlainSocketImpl	socketBind(java.net.InetAddress, int)	?
310	java.base	java.net.PlainSocketImpl	socketClose0(boolean)	?
311	java.base	java.net.PlainSocketImpl	socketConnect(java.net.InetAddress, int, int)	?
312	java.base	java.net.PlainSocketImpl	socketCreate(boolean, boolean)	?
313	java.base	java.net.PlainSocketImpl	socketGetOption(int, java.lang.Object)	?
314	java.base	java.net.PlainSocketImpl	socketListen(int)	?
315	java.base	java.net.PlainSocketImpl	socketSendUrgentData(int)	?
316	java.base	java.net.PlainSocketImpl	socketSetOption0(int, boolean, java.lang.Object)	?
317	java.base	java.net.PlainSocketImpl	socketShutdown(int)	?
318	java.base	java.net.SocketCleanable	cleanupClose0(int)	?
319	java.base	java.net.SocketInputStream	init()	?
320	java.base	java.net.SocketInputStream	socketRead0(java.io.FileDescriptor, byte[], int, int, int)	?
321	java.base	java.net.SocketOutputStream	init()	?
322	java.base	java.net.SocketOutputStream	socketWrite0(java.io.FileDescriptor, byte[], int, int)	?
323	java.base	java.nio.MappedMemoryUtils	force0(java.io.FileDescriptor, long, long)	?
324	java.base	java.nio.MappedMemoryUtils	isLoaded0(long, long, long)	?
325	java.base	java.nio.MappedMemoryUtils	load0(long, long)	?
326	java.base	java.nio.MappedMemoryUtils	unload0(long, long)	?
327	java.base	java.security.AccessController	ensureMaterializedForStackWalk(java.lang.Object)	?
328	java.base	java.security.AccessController	getInheritedAccessControlContext()	?
329	java.base	java.security.AccessController	getProtectionDomain(java.lang.Class)	?
330	java.base	java.security.AccessController	getStackAccessControlContext()	?
331	java.base	java.util.concurrent.atomic.AtomicLong	VMSupportsCS8()	?
332	java.base	java.util.TimeZone	getSystemGMTOffsetID()	?
333	java.base	java.util.TimeZone	getSystemTimeZoneID(java.lang.String)	?
334	java.base	java.util.zip.Adler32	update(int, int)	?
335	java.base	java.util.zip.Adler32	updateByteBuffer(int, long, int, int)	?
336	java.base	java.util.zip.Adler32	updateBytes(int, byte[], int, int)	?
337	java.base	java.util.zip.CRC32	update(int, int)	?
338	java.base	java.util.zip.CRC32	updateByteBuffer0(int, long, int, int)	?
